player_id,player_name,runs_scored,wickets,runs_conceded,catches,stumpings,match_date,match_id,Opposition,Venue,City
1,Rohit Sharma,72,0,4,0,0,21-Nov-13,109,West_Indies,Kochi,India
4,Virat Kohli,86,-,-,0,0,21-Nov-13,109,West_Indies,Kochi,India
7,Ravindra Jadeja,DNB,3,37,1,0,21-Nov-13,109,West_Indies,Kochi,India
12,Mohammed Shami,DNB,1,28,0,0,21-Nov-13,109,West_Indies,Kochi,India
13,Ravichandran ashwin,DNB,2,42,1,0,21-Nov-13,109,West_Indies,Kochi,India
1,Rohit Sharma,12,-,-,0,0,24-Nov-13,110,West_Indies,Visakhapatnam,India
4,Virat Kohli,99,-,-,0,0,24-Nov-13,110,West_Indies,Visakhapatnam,India
7,Ravindra Jadeja,10,1,44,0,0,24-Nov-13,110,West_Indies,Visakhapatnam,India
12,Mohammed Shami,DNB,2,55,0,0,24-Nov-13,110,West_Indies,Visakhapatnam,India
13,Ravichandran ashwin,19,2,37,0,0,24-Nov-13,110,West_Indies,Visakhapatnam,India
1,Rohit Sharma,4,-,-,0,0,27-Nov-13,111,West_Indies,Kanpur,India
4,Virat Kohli,19,-,-,0,0,27-Nov-13,111,West_Indies,Kanpur,India
7,Ravindra Jadeja,2*,1,49,0,0,27-Nov-13,111,West_Indies,Kanpur,India
12,Mohammed Shami,DNB,1,49,0,0,27-Nov-13,111,West_Indies,Kanpur,India
13,Ravichandran ashwin,DNB,2,45,1,0,27-Nov-13,111,West_Indies,Kanpur,India
1,Rohit Sharma,18,-,-,0,0,05-Dec-13,112,Sount_Africa,Johannesburg,South Africa
4,Virat Kohli,31,1,15,1,0,05-Dec-13,112,Sount_Africa,Johannesburg,South Africa
7,Ravindra Jadeja,29,0,58,1,0,05-Dec-13,112,Sount_Africa,Johannesburg,South Africa
12,Mohammed Shami,0,3,68,0,0,05-Dec-13,112,Sount_Africa,Johannesburg,South Africa
13,Ravichandran ashwin,19,0,58,0,0,05-Dec-13,112,Sount_Africa,Johannesburg,South Africa
1,Rohit Sharma,19,-,-,1,0,08-Dec-13,113,Sount_Africa,Durban,South Africa
4,Virat Kohli,0,0,17,0,0,08-Dec-13,113,Sount_Africa,Durban,South Africa
7,Ravindra Jadeja,26,1,49,0,0,08-Dec-13,113,Sount_Africa,Durban,South Africa
12,Mohammed Shami,8,3,48,0,0,08-Dec-13,113,Sount_Africa,Durban,South Africa
13,Ravichandran ashwin,15,1,48,0,0,08-Dec-13,113,Sount_Africa,Durban,South Africa
1,Rohit Sharma,TDNB,-,-,1,0,11-Dec-13,114,Sount_Africa,Centurion,South Africa
4,Virat Kohli,TDNB,0,22,0,0,11-Dec-13,114,Sount_Africa,Centurion,South Africa
7,Ravindra Jadeja,TDNB,0,32,0,0,11-Dec-13,114,Sount_Africa,Centurion,South Africa
12,Mohammed Shami,TDNB,3,69,0,0,11-Dec-13,114,Sount_Africa,Centurion,South Africa
13,Ravichandran ashwin,TDNB,0,63,0,0,11-Dec-13,114,Sount_Africa,Centurion,South Africa
1,Rohit Sharma,3,-,-,0,0,19-Jan-14,115,New_Zealand,Napier,New Zealand
4,Virat Kohli,123,0,13,0,0,19-Jan-14,115,New_Zealand,Napier,New Zealand
7,Ravindra Jadeja,0,1,61,0,0,19-Jan-14,115,New_Zealand,Napier,New Zealand
12,Mohammed Shami,7*,4,55,1,0,19-Jan-14,115,New_Zealand,Napier,New Zealand
13,Ravichandran ashwin,12,0,52,1,0,19-Jan-14,115,New_Zealand,Napier,New Zealand
1,Rohit Sharma,20,-,-,0,0,22-Jan-14,116,New_Zealand,Hamilton,Bermuda
4,Virat Kohli,78,0,12,0,0,22-Jan-14,116,New_Zealand,Hamilton,Bermuda
7,Ravindra Jadeja,12,1,46,0,0,22-Jan-14,116,New_Zealand,Hamilton,Bermuda
12,Mohammed Shami,1*,3,55,2,0,22-Jan-14,116,New_Zealand,Hamilton,Bermuda
13,Ravichandran ashwin,5,0,50,0,0,22-Jan-14,116,New_Zealand,Hamilton,Bermuda
1,Rohit Sharma,39,-,-,0,0,25-Jan-14,117,New_Zealand,Auckland,New Zealand
4,Virat Kohli,6,-,-,0,0,25-Jan-14,117,New_Zealand,Auckland,New Zealand
7,Ravindra Jadeja,66*,2,47,1,0,25-Jan-14,117,New_Zealand,Auckland,New Zealand
12,Mohammed Shami,2,2,84,0,0,25-Jan-14,117,New_Zealand,Auckland,New Zealand
13,Ravichandran ashwin,65,1,47,1,0,25-Jan-14,117,New_Zealand,Auckland,New Zealand
1,Rohit Sharma,79,-,-,0,0,28-Jan-14,118,New_Zealand,Hamilton,Bermuda
4,Virat Kohli,2,-,-,0,0,28-Jan-14,118,New_Zealand,Hamilton,Bermuda
7,Ravindra Jadeja,62*,0,33,0,0,28-Jan-14,118,New_Zealand,Hamilton,Bermuda
12,Mohammed Shami,DNB,1,61,0,0,28-Jan-14,118,New_Zealand,Hamilton,Bermuda
13,Ravichandran ashwin,5,0,41,0,0,28-Jan-14,118,New_Zealand,Hamilton,Bermuda
1,Rohit Sharma,4,-,-,1,0,31-Jan-14,119,New_Zealand,Wellington,New Zealand
4,Virat Kohli,82,1,36,0,0,31-Jan-14,119,New_Zealand,Wellington,New Zealand
7,Ravindra Jadeja,5,0,54,0,0,31-Jan-14,119,New_Zealand,Wellington,New Zealand
12,Mohammed Shami,14*,1,61,1,0,31-Jan-14,119,New_Zealand,Wellington,New Zealand
13,Ravichandran ashwin,7,0,37,0,0,31-Jan-14,119,New_Zealand,Wellington,New Zealand
1,Rohit Sharma,21,-,-,1,0,26-Feb-14,120,Bangladesh,Fatullah,Bangladesh
4,Virat Kohli,136,0,6,0,0,26-Feb-14,120,Bangladesh,Fatullah,Bangladesh
7,Ravindra Jadeja,DNB,0,37,0,0,26-Feb-14,120,Bangladesh,Fatullah,Bangladesh
12,Mohammed Shami,DNB,4,50,1,0,26-Feb-14,120,Bangladesh,Fatullah,Bangladesh
13,Ravichandran ashwin,DNB,1,50,1,0,26-Feb-14,120,Bangladesh,Fatullah,Bangladesh
1,Rohit Sharma,13,0,29,2,0,28-Feb-14,121,Sri_Lanka,Fatullah,Bangladesh
4,Virat Kohli,48,-,-,0,0,28-Feb-14,121,Sri_Lanka,Fatullah,Bangladesh
7,Ravindra Jadeja,22*,3,30,0,0,28-Feb-14,121,Sri_Lanka,Fatullah,Bangladesh
12,Mohammed Shami,14*,3,81,0,0,28-Feb-14,121,Sri_Lanka,Fatullah,Bangladesh
13,Ravichandran ashwin,18,2,42,1,0,28-Feb-14,121,Sri_Lanka,Fatullah,Bangladesh
1,Rohit Sharma,56,-,-,0,0,02-Mar-14,122,Pakistan,Mirpur,Bangladesh
4,Virat Kohli,5,-,-,0,0,02-Mar-14,122,Pakistan,Mirpur,Bangladesh
7,Ravindra Jadeja,52*,0,61,2,0,02-Mar-14,122,Pakistan,Mirpur,Bangladesh
12,Mohammed Shami,0,0,49,0,0,02-Mar-14,122,Pakistan,Mirpur,Bangladesh
13,Ravichandran ashwin,9,3,44,1,0,02-Mar-14,122,Pakistan,Mirpur,Bangladesh
1,Rohit Sharma,18*,-,-,0,0,05-Mar-14,123,Afghanistan,Mirpur,Bangladesh
4,Virat Kohli,DNB,-,-,2,0,05-Mar-14,123,Afghanistan,Mirpur,Bangladesh
7,Ravindra Jadeja,DNB,4,30,0,0,05-Mar-14,123,Afghanistan,Mirpur,Bangladesh
12,Mohammed Shami,DNB,2,50,0,0,05-Mar-14,123,Afghanistan,Mirpur,Bangladesh
13,Ravichandran ashwin,DNB,3,31,0,0,05-Mar-14,123,Afghanistan,Mirpur,Bangladesh
1,Rohit Sharma,52,-,-,0,0,27-Aug-14,124,England,Cardiff,England
4,Virat Kohli,0,-,-,1,0,27-Aug-14,124,England,Cardiff,England
7,Ravindra Jadeja,9*,4,28,1,0,27-Aug-14,124,England,Cardiff,England
12,Mohammed Shami,DNB,2,32,1,0,27-Aug-14,124,England,Cardiff,England
13,Ravichandran ashwin,10*,2,38,1,0,27-Aug-14,124,England,Cardiff,England
1,Rohit Sharma,264,-,-,0,0,13-Nov-14,125,Sri_Lanka,Eden Gardens,India
4,Virat Kohli,66,-,-,1,0,13-Nov-14,125,Sri_Lanka,Eden Gardens,India
1,Rohit Sharma,9,-,-,1,0,16-Nov-14,126,Sri_Lanka,Ranchi,India
4,Virat Kohli,139*,-,-,0,0,16-Nov-14,126,Sri_Lanka,Ranchi,India
13,Ravichandran ashwin,0,2,56,0,0,16-Nov-14,126,Sri_Lanka,Ranchi,India
1,Rohit Sharma,138,-,-,0,0,18-Jan-15,127,Australia,Melbourne,Australia
4,Virat Kohli,9,-,-,0,0,18-Jan-15,127,Australia,Melbourne,Australia
12,Mohammed Shami,2*,1,44,0,0,18-Jan-15,127,Australia,Melbourne,Australia
13,Ravichandran ashwin,14*,1,54,1,0,18-Jan-15,127,Australia,Melbourne,Australia
1,Rohit Sharma,15,-,-,0,0,15-Feb-15,128,Pakistan,Adelaide,Australia
4,Virat Kohli,107,-,-,1,0,15-Feb-15,128,Pakistan,Adelaide,Australia
7,Ravindra Jadeja,3,1,56,1,0,15-Feb-15,128,Pakistan,Adelaide,Australia
12,Mohammed Shami,3*,4,35,0,0,15-Feb-15,128,Pakistan,Adelaide,Australia
13,Ravichandran ashwin,1*,1,41,0,0,15-Feb-15,128,Pakistan,Adelaide,Australia
1,Rohit Sharma,0,-,-,0,0,22-Feb-15,129,Sount_Africa,Melbourne,Australia
4,Virat Kohli,46,-,-,1,0,22-Feb-15,129,Sount_Africa,Melbourne,Australia
7,Ravindra Jadeja,2,1,37,0,0,22-Feb-15,129,Sount_Africa,Melbourne,Australia
12,Mohammed Shami,4*,2,30,1,0,22-Feb-15,129,Sount_Africa,Melbourne,Australia
13,Ravichandran ashwin,5*,3,41,0,0,22-Feb-15,129,Sount_Africa,Melbourne,Australia
1,Rohit Sharma,57*,-,-,0,0,28-Feb-15,130,U.A.E.,Perth,Australia
4,Virat Kohli,33*,-,-,0,0,28-Feb-15,130,U.A.E.,Perth,Australia
7,Ravindra Jadeja,DNB,2,23,0,0,28-Feb-15,130,U.A.E.,Perth,Australia
13,Ravichandran ashwin,DNB,4,25,0,0,28-Feb-15,130,U.A.E.,Perth,Australia
1,Rohit Sharma,7,-,-,0,0,06-Mar-15,131,West_Indies,Perth,Australia
4,Virat Kohli,33,-,-,2,0,06-Mar-15,131,West_Indies,Perth,Australia
7,Ravindra Jadeja,13,2,27,0,0,06-Mar-15,131,West_Indies,Perth,Australia
12,Mohammed Shami,DNB,3,35,1,0,06-Mar-15,131,West_Indies,Perth,Australia
13,Ravichandran ashwin,16*,1,38,0,0,06-Mar-15,131,West_Indies,Perth,Australia
1,Rohit Sharma,64,0,21,0,0,10-Mar-15,132,Ireland,Hamilton,Bermuda
4,Virat Kohli,44*,-,-,0,0,10-Mar-15,132,Ireland,Hamilton,Bermuda
7,Ravindra Jadeja,DNB,1,45,0,0,10-Mar-15,132,Ireland,Hamilton,Bermuda
12,Mohammed Shami,DNB,3,41,1,0,10-Mar-15,132,Ireland,Hamilton,Bermuda
13,Ravichandran ashwin,DNB,2,38,0,0,10-Mar-15,132,Ireland,Hamilton,Bermuda
1,Rohit Sharma,16,-,-,1,0,14-Mar-15,133,Zimbabwe,Auckland,New Zealand
4,Virat Kohli,38,-,-,0,0,14-Mar-15,133,Zimbabwe,Auckland,New Zealand
7,Ravindra Jadeja,DNB,0,71,0,0,14-Mar-15,133,Zimbabwe,Auckland,New Zealand
12,Mohammed Shami,DNB,3,48,0,0,14-Mar-15,133,Zimbabwe,Auckland,New Zealand
13,Ravichandran ashwin,DNB,1,75,1,0,14-Mar-15,133,Zimbabwe,Auckland,New Zealand
1,Rohit Sharma,137,-,-,0,0,19-Mar-15,134,Bangladesh,Melbourne,Australia
4,Virat Kohli,3,-,-,0,0,19-Mar-15,134,Bangladesh,Melbourne,Australia
7,Ravindra Jadeja,23*,2,42,0,0,19-Mar-15,134,Bangladesh,Melbourne,Australia
12,Mohammed Shami,DNB,2,37,2,0,19-Mar-15,134,Bangladesh,Melbourne,Australia
13,Ravichandran ashwin,3*,0,30,2,0,19-Mar-15,134,Bangladesh,Melbourne,Australia
1,Rohit Sharma,34,-,-,2,0,26-Mar-15,135,Australia,Sydney,Australia
4,Virat Kohli,1,0,7,1,0,26-Mar-15,135,Australia,Sydney,Australia
7,Ravindra Jadeja,16,0,56,0,0,26-Mar-15,135,Australia,Sydney,Australia
12,Mohammed Shami,1*,0,68,0,0,26-Mar-15,135,Australia,Sydney,Australia
13,Ravichandran ashwin,5,1,42,0,0,26-Mar-15,135,Australia,Sydney,Australia
1,Rohit Sharma,63,-,-,3,0,18-Jun-15,136,Bangladesh,Mirpur,Bangladesh
4,Virat Kohli,1,0,12,1,0,18-Jun-15,136,Bangladesh,Mirpur,Bangladesh
7,Ravindra Jadeja,32,1,48,2,0,18-Jun-15,136,Bangladesh,Mirpur,Bangladesh
13,Ravichandran ashwin,0,3,51,0,0,18-Jun-15,136,Bangladesh,Mirpur,Bangladesh
1,Rohit Sharma,0,-,-,0,0,21-Jun-15,137,Bangladesh,Mirpur,Bangladesh
4,Virat Kohli,23,-,-,0,0,21-Jun-15,137,Bangladesh,Mirpur,Bangladesh
7,Ravindra Jadeja,19,0,28,0,0,21-Jun-15,137,Bangladesh,Mirpur,Bangladesh
13,Ravichandran ashwin,4,1,32,0,0,21-Jun-15,137,Bangladesh,Mirpur,Bangladesh
1,Rohit Sharma,29,-,-,0,0,24-Jun-15,138,Bangladesh,Mirpur,Bangladesh
4,Virat Kohli,25,-,-,0,0,24-Jun-15,138,Bangladesh,Mirpur,Bangladesh
13,Ravichandran ashwin,DNB,2,35,1,0,24-Jun-15,138,Bangladesh,Mirpur,Bangladesh
1,Rohit Sharma,150,-,-,0,0,11-Oct-15,139,Sount_Africa,Kanpur,India
4,Virat Kohli,11,0,1,0,0,11-Oct-15,139,Sount_Africa,Kanpur,India
13,Ravichandran ashwin,DNB,1,14,0,0,11-Oct-15,139,Sount_Africa,Kanpur,India
1,Rohit Sharma,3,-,-,0,0,14-Oct-15,140,Sount_Africa,Indore,India
4,Virat Kohli,12,-,-,3,0,14-Oct-15,140,Sount_Africa,Indore,India
1,Rohit Sharma,65,-,-,0,0,18-Oct-15,141,Sount_Africa,Rajkot,India
4,Virat Kohli,77,-,-,0,0,18-Oct-15,141,Sount_Africa,Rajkot,India
1,Rohit Sharma,21,-,-,0,0,22-Oct-15,142,Sount_Africa,Chennai,India
4,Virat Kohli,138,-,-,0,0,22-Oct-15,142,Sount_Africa,Chennai,India
1,Rohit Sharma,16,-,-,0,0,25-Oct-15,143,Sount_Africa,Wankhede,India
4,Virat Kohli,7,0,14,1,0,25-Oct-15,143,Sount_Africa,Wankhede,India
1,Rohit Sharma,171*,0,11,0,0,12-Jan-16,144,Australia,Perth,Australia
4,Virat Kohli,91,0,13,2,0,12-Jan-16,144,Australia,Perth,Australia
7,Ravindra Jadeja,10*,0,61,0,0,12-Jan-16,144,Australia,Perth,Australia
13,Ravichandran ashwin,DNB,2,68,0,0,12-Jan-16,144,Australia,Perth,Australia
1,Rohit Sharma,124,-,-,0,0,15-Jan-16,145,Australia,Brisbane,Australia
4,Virat Kohli,59,0,7,1,0,15-Jan-16,145,Australia,Brisbane,Australia
7,Ravindra Jadeja,5,1,50,0,0,15-Jan-16,145,Australia,Brisbane,Australia
13,Ravichandran ashwin,1,0,60,0,0,15-Jan-16,145,Australia,Brisbane,Australia
1,Rohit Sharma,6,-,-,0,0,17-Jan-16,146,Australia,Melbourne,Australia
4,Virat Kohli,117,-,-,0,0,17-Jan-16,146,Australia,Melbourne,Australia
7,Ravindra Jadeja,6*,2,49,0,0,17-Jan-16,146,Australia,Melbourne,Australia
1,Rohit Sharma,41,-,-,1,0,20-Jan-16,147,Australia,Canberra,Australia
4,Virat Kohli,106,-,-,1,0,20-Jan-16,147,Australia,Canberra,Australia
7,Ravindra Jadeja,24*,0,51,0,0,20-Jan-16,147,Australia,Canberra,Australia
1,Rohit Sharma,99,-,-,1,0,23-Jan-16,148,Australia,Sydney,Australia
4,Virat Kohli,8,-,-,0,0,23-Jan-16,148,Australia,Sydney,Australia
7,Ravindra Jadeja,DNB,0,46,1,0,23-Jan-16,148,Australia,Sydney,Australia
9,Jasprit Bumrah,DNB,2,40,0,0,23-Jan-16,148,Australia,Sydney,Australia
1,Rohit Sharma,14,-,-,1,0,16-Oct-16,149,New_Zealand,Dharamsala,India
2,Hardik Pandya,DNB,3,31,0,0,16-Oct-16,149,New_Zealand,Dharamsala,India
4,Virat Kohli,85*,-,-,0,0,16-Oct-16,149,New_Zealand,Dharamsala,India
9,Jasprit Bumrah,DNB,0,29,0,0,16-Oct-16,149,New_Zealand,Dharamsala,India
1,Rohit Sharma,15,-,-,1,0,20-Oct-16,150,New_Zealand,Delhi,India
2,Hardik Pandya,36,0,45,0,0,20-Oct-16,150,New_Zealand,Delhi,India
4,Virat Kohli,9,-,-,0,0,20-Oct-16,150,New_Zealand,Delhi,India
9,Jasprit Bumrah,0,3,35,0,0,20-Oct-16,150,New_Zealand,Delhi,India
1,Rohit Sharma,13,-,-,0,0,23-Oct-16,151,New_Zealand,Mohali,India
2,Hardik Pandya,DNB,0,34,1,0,23-Oct-16,151,New_Zealand,Mohali,India
4,Virat Kohli,154*,-,-,1,0,23-Oct-16,151,New_Zealand,Mohali,India
9,Jasprit Bumrah,DNB,2,52,0,0,23-Oct-16,151,New_Zealand,Mohali,India
1,Rohit Sharma,11,-,-,1,0,26-Oct-16,152,New_Zealand,Ranchi,India
2,Hardik Pandya,9,1,31,1,0,26-Oct-16,152,New_Zealand,Ranchi,India
4,Virat Kohli,45,-,-,1,0,26-Oct-16,152,New_Zealand,Ranchi,India
1,Rohit Sharma,70,-,-,0,0,29-Oct-16,153,New_Zealand,Visakhapatnam,India
4,Virat Kohli,65,-,-,0,0,29-Oct-16,153,New_Zealand,Visakhapatnam,India
9,Jasprit Bumrah,DNB,1,16,0,0,29-Oct-16,153,New_Zealand,Visakhapatnam,India
1,Rohit Sharma,91,-,-,0,0,04-Jun-17,154,Pakistan,Birmingham,United Kingdom
2,Hardik Pandya,20*,2,43,1,0,04-Jun-17,154,Pakistan,Birmingham,United Kingdom
4,Virat Kohli,81*,-,-,0,0,04-Jun-17,154,Pakistan,Birmingham,United Kingdom
7,Ravindra Jadeja,DNB,2,43,1,0,04-Jun-17,154,Pakistan,Birmingham,United Kingdom
9,Jasprit Bumrah,DNB,0,23,0,0,04-Jun-17,154,Pakistan,Birmingham,United Kingdom
16,Babar Azam,8,-,-,0,0,04-Jun-17,154,India,Birmingham,United Kingdom
17,Shadab Khan,14*,1,52,0,0,04-Jun-17,154,India,Birmingham,United Kingdom
1,Rohit Sharma,78,-,-,0,0,08-Jun-17,155,Sri_Lanka,The Oval,England
2,Hardik Pandya,9,0,51,0,0,08-Jun-17,155,Sri_Lanka,The Oval,England
4,Virat Kohli,0,0,17,0,0,08-Jun-17,155,Sri_Lanka,The Oval,England
7,Ravindra Jadeja,0*,0,52,1,0,08-Jun-17,155,Sri_Lanka,The Oval,England
9,Jasprit Bumrah,DNB,0,52,0,0,08-Jun-17,155,Sri_Lanka,The Oval,England
1,Rohit Sharma,12,-,-,0,0,11-Jun-17,156,Sount_Africa,The Oval,England
2,Hardik Pandya,DNB,1,52,0,0,11-Jun-17,156,Sount_Africa,The Oval,England
4,Virat Kohli,76*,-,-,1,0,11-Jun-17,156,Sount_Africa,The Oval,England
7,Ravindra Jadeja,DNB,1,39,0,0,11-Jun-17,156,Sount_Africa,The Oval,England
9,Jasprit Bumrah,DNB,2,28,0,0,11-Jun-17,156,Sount_Africa,The Oval,England
13,Ravichandran ashwin,DNB,1,43,0,0,11-Jun-17,156,Sount_Africa,The Oval,England
1,Rohit Sharma,123*,-,-,0,0,15-Jun-17,157,Bangladesh,Birmingham,United Kingdom
2,Hardik Pandya,DNB,0,34,0,0,15-Jun-17,157,Bangladesh,Birmingham,United Kingdom
4,Virat Kohli,96*,-,-,1,0,15-Jun-17,157,Bangladesh,Birmingham,United Kingdom
7,Ravindra Jadeja,DNB,1,48,1,0,15-Jun-17,157,Bangladesh,Birmingham,United Kingdom
9,Jasprit Bumrah,DNB,2,39,1,0,15-Jun-17,157,Bangladesh,Birmingham,United Kingdom
13,Ravichandran ashwin,DNB,0,54,0,0,15-Jun-17,157,Bangladesh,Birmingham,United Kingdom
1,Rohit Sharma,0,-,-,0,0,18-Jun-17,158,Pakistan,The Oval,England
2,Hardik Pandya,76,1,53,0,0,18-Jun-17,158,Pakistan,The Oval,England
4,Virat Kohli,5,-,-,0,0,18-Jun-17,158,Pakistan,The Oval,England
7,Ravindra Jadeja,15,0,67,1,0,18-Jun-17,158,Pakistan,The Oval,England
9,Jasprit Bumrah,1,0,68,0,0,18-Jun-17,158,Pakistan,The Oval,England
13,Ravichandran ashwin,1,0,70,0,0,18-Jun-17,158,Pakistan,The Oval,England
16,Babar Azam,46,-,-,1,0,18-Jun-17,158,India,The Oval,England
17,Shadab Khan,DNB,2,60,1,0,18-Jun-17,158,India,The Oval,England
19,Faqar Zaman,114,0,25,0,0,18-Jun-17,158,India,The Oval,England
1,Rohit Sharma,4,-,-,0,0,20-Aug-17,159,Sri_Lanka,Dambulla,Sri Lanka
2,Hardik Pandya,DNB,0,35,0,0,20-Aug-17,159,Sri_Lanka,Dambulla,Sri Lanka
4,Virat Kohli,82*,-,-,0,0,20-Aug-17,159,Sri_Lanka,Dambulla,Sri Lanka
6,KL Rahul,DNB,-,-,1,0,20-Aug-17,159,Sri_Lanka,Dambulla,Sri Lanka
9,Jasprit Bumrah,DNB,2,22,0,0,20-Aug-17,159,Sri_Lanka,Dambulla,Sri Lanka
1,Rohit Sharma,54,-,-,1,0,24-Aug-17,160,Sri_Lanka,Pallekele,Sri Lanka
2,Hardik Pandya,0,1,24,0,0,24-Aug-17,160,Sri_Lanka,Pallekele,Sri Lanka
4,Virat Kohli,4,-,-,1,0,24-Aug-17,160,Sri_Lanka,Pallekele,Sri Lanka
6,KL Rahul,4,-,-,0,0,24-Aug-17,160,Sri_Lanka,Pallekele,Sri Lanka
9,Jasprit Bumrah,DNB,4,43,0,0,24-Aug-17,160,Sri_Lanka,Pallekele,Sri Lanka
1,Rohit Sharma,124*,-,-,1,0,27-Aug-17,161,Sri_Lanka,Pallekele,Sri Lanka
2,Hardik Pandya,DNB,1,42,0,0,27-Aug-17,161,Sri_Lanka,Pallekele,Sri Lanka
4,Virat Kohli,3,-,-,0,0,27-Aug-17,161,Sri_Lanka,Pallekele,Sri Lanka
6,KL Rahul,17,-,-,0,0,27-Aug-17,161,Sri_Lanka,Pallekele,Sri Lanka
9,Jasprit Bumrah,DNB,5,27,1,0,27-Aug-17,161,Sri_Lanka,Pallekele,Sri Lanka
1,Rohit Sharma,104,-,-,0,0,31-Aug-17,162,Sri_Lanka,Colombo (RPS),Sri Lanka
2,Hardik Pandya,19,2,50,1,0,31-Aug-17,162,Sri_Lanka,Colombo (RPS),Sri Lanka
4,Virat Kohli,131,0,12,0,0,31-Aug-17,162,Sri_Lanka,Colombo (RPS),Sri Lanka
6,KL Rahul,7,-,-,0,0,31-Aug-17,162,Sri_Lanka,Colombo (RPS),Sri Lanka
8,Shardul Thakur,DNB,1,26,1,0,31-Aug-17,162,Sri_Lanka,Colombo (RPS),Sri Lanka
9,Jasprit Bumrah,DNB,2,32,0,0,31-Aug-17,162,Sri_Lanka,Colombo (RPS),Sri Lanka
11,Kuldeep Yadav,DNB,2,31,1,0,31-Aug-17,162,Sri_Lanka,Colombo (RPS),Sri Lanka
1,Rohit Sharma,16,-,-,0,0,03-Sep-17,163,Sri_Lanka,Colombo (RPS),Sri Lanka
4,Virat Kohli,110*,-,-,1,0,03-Sep-17,163,Sri_Lanka,Colombo (RPS),Sri Lanka
8,Shardul Thakur,DNB,0,48,1,0,03-Sep-17,163,Sri_Lanka,Colombo (RPS),Sri Lanka
9,Jasprit Bumrah,DNB,2,45,0,0,03-Sep-17,163,Sri_Lanka,Colombo (RPS),Sri Lanka
11,Kuldeep Yadav,DNB,1,40,0,0,03-Sep-17,163,Sri_Lanka,Colombo (RPS),Sri Lanka
1,Rohit Sharma,28,-,-,0,0,17-Sep-17,164,Australia,Chennai,India
2,Hardik Pandya,83,2,28,0,0,17-Sep-17,164,Australia,Chennai,India
4,Virat Kohli,0,-,-,0,0,17-Sep-17,164,Australia,Chennai,India
9,Jasprit Bumrah,DNB,1,20,2,0,17-Sep-17,164,Australia,Chennai,India
11,Kuldeep Yadav,0*,2,33,0,0,17-Sep-17,164,Australia,Chennai,India
1,Rohit Sharma,7,-,-,0,0,21-Sep-17,165,Australia,Eden Gardens,India
2,Hardik Pandya,20,2,56,1,0,21-Sep-17,165,Australia,Eden Gardens,India
4,Virat Kohli,92,-,-,0,0,21-Sep-17,165,Australia,Eden Gardens,India
9,Jasprit Bumrah,10*,0,39,0,0,21-Sep-17,165,Australia,Eden Gardens,India
11,Kuldeep Yadav,0,3,54,0,0,21-Sep-17,165,Australia,Eden Gardens,India
1,Rohit Sharma,71,-,-,0,0,24-Sep-17,166,Australia,Indore,India
2,Hardik Pandya,78,1,58,0,0,24-Sep-17,166,Australia,Indore,India
4,Virat Kohli,28,-,-,0,0,24-Sep-17,166,Australia,Indore,India
9,Jasprit Bumrah,DNB,2,52,1,0,24-Sep-17,166,Australia,Indore,India
11,Kuldeep Yadav,DNB,2,75,0,0,24-Sep-17,166,Australia,Indore,India
1,Rohit Sharma,65,-,-,0,0,28-Sep-17,167,Australia,Bengaluru,India
2,Hardik Pandya,41,0,32,1,0,28-Sep-17,167,Australia,Bengaluru,India
4,Virat Kohli,21,-,-,1,0,28-Sep-17,167,Australia,Bengaluru,India
12,Mohammed Shami,6*,0,62,0,0,28-Sep-17,167,Australia,Bengaluru,India
1,Rohit Sharma,125,-,-,0,0,01-Oct-17,168,Australia,Nagpur,India
2,Hardik Pandya,DNB,1,14,0,0,01-Oct-17,168,Australia,Nagpur,India
4,Virat Kohli,39,-,-,0,0,01-Oct-17,168,Australia,Nagpur,India
9,Jasprit Bumrah,DNB,2,51,1,0,01-Oct-17,168,Australia,Nagpur,India
11,Kuldeep Yadav,DNB,0,48,0,0,01-Oct-17,168,Australia,Nagpur,India
1,Rohit Sharma,20,-,-,0,0,22-Oct-17,169,New_Zealand,Wankhede,India
2,Hardik Pandya,16,1,46,0,0,22-Oct-17,169,New_Zealand,Wankhede,India
4,Virat Kohli,121,-,-,0,0,22-Oct-17,169,New_Zealand,Wankhede,India
9,Jasprit Bumrah,DNB,1,56,0,0,22-Oct-17,169,New_Zealand,Wankhede,India
11,Kuldeep Yadav,0*,1,64,0,0,22-Oct-17,169,New_Zealand,Wankhede,India
1,Rohit Sharma,7,-,-,0,0,25-Oct-17,170,New_Zealand,Pune,India
2,Hardik Pandya,30,1,23,0,0,25-Oct-17,170,New_Zealand,Pune,India
4,Virat Kohli,29,-,-,1,0,25-Oct-17,170,New_Zealand,Pune,India
9,Jasprit Bumrah,DNB,2,38,1,0,25-Oct-17,170,New_Zealand,Pune,India
1,Rohit Sharma,147,-,-,0,0,29-Oct-17,171,New_Zealand,Kanpur,India
2,Hardik Pandya,8,0,47,0,0,29-Oct-17,171,New_Zealand,Kanpur,India
4,Virat Kohli,113,-,-,0,0,29-Oct-17,171,New_Zealand,Kanpur,India
9,Jasprit Bumrah,DNB,3,47,0,0,29-Oct-17,171,New_Zealand,Kanpur,India
1,Rohit Sharma,2,-,-,0,0,10-Dec-17,172,Sri_Lanka,Dharamsala,India
2,Hardik Pandya,10,1,39,0,0,10-Dec-17,172,Sri_Lanka,Dharamsala,India
